date,score,user_tags,user_rank,usage_duration,item_option,text_review,recommendation_score,발색력,지속력,발림성,수분감
2023.02.01,5점만점에 1점,"복합성, 쿨톤, 모공, 블랙헤드",,한달이상사용,[옵션] [어워즈기획]베어 그레이프,"ㅎㅎ... 처음에 샀을 땐 색도 이쁘고 발림성도 좋아서 리뷰를 좋게 썼습니다 근데 한달 넘게 사용해보니 다시는 안살려구요..

평소 림밥 안발라도 입술에 각질 일어난 적 없고
다른 물틴트들 써고 각질이 일어난 적 한번도 없었습니다.
근데 이 틴트를 사용하고 얼마 지나지 않아서 입술 한쪽이
피부 각질이 심해지더니 전체적으로 입술에 각질이 심하게 나고 뜯어지고 입술 라인 선 따라 빨갛게 붓고 진짜 거울보기가 싫어졌어요.
그 전까지는 이 틴트 때문인가라고 생각을 못했고 이번에 바르기 시작한 림밥 탓일거라고 생각했습니다. 그래서 림밥 사용을 중단한건데 그래도 계속 입술이 안낫더라구요. 그래서 결국 피부과 가서 약 처방 받고 입술에 사용하는 걸 중단해보라는 말을 들은 후 이 틴트 사용도 중단하고 약도 꾸준히 먹었는데 일주일 지나니 나아지더라구요.
근데 나아지고나서 제가 가지고 있는 틴트중엔 이 틴트 색이 가장 이뻐서 진짜 딱 이틀 정도 썼는데 바로 처음으로 돌아와서 바로 사용 중단하고 그때 받은 크림 바르고 다시 치료했습니다
이 틴트 사용 중단하니깐 귀신같이 낫더라구요,
그리고 처음에 병원 갔을 때도 이 틴트는 매일 바르지도 않았고 일주일에 2번정도만 사용한 정도였습니다.
이렇게 조금만 썼는데도 이러네요..
리뷰보니깐 저같은 분들 많던데 처음에 이 제품 살 때만 해도 에이 설마 나도 그러겠어~ 라는 마음으로 구매한건데
어엄청 후회해요 ㅜㅜ
그리고 틴트 딸기 치약맛인데 진짜 맛없으요
이런 리뷰 때문에 고민하시는 분들은 도전하셨다가 한동안 립제품 사용 중단이라는 처방 받지 마시구 그냥 다른 거 사세요오..
+ 혹시나 바르고 뭐 나신 분들 바로 피부과 가세용 ㅜㅜ!
한2주 참다가 피부과 간건데 피부과 약이 낫는데는 직빵이긴 하더라구요.
그리고 다시 틴트 썼다가 각질 심하게 나고 입술라인 빨갛게 부었을때 피부과에서 주신 <보송크림> 남은 거 썼는데 났더라구요. 피부과 가기 좀 그렇다 하시는 분들은 이거 사셔도 좋을 거 같아요.
그리고 바세린 바르는 거 추천하셔서 전 보송크림 아침,밤으로 쓰고 평상시에 생활할 떄는 가끔씩 바세린 얇게 발라줬습니다",6,보통이에요,예상보다 짧아요,아주 만족해요,보통이에요
2022.08.07,5점만점에 2점,"지성, 웜톤, 다크서클, 모공",,,[옵션] 파파야 잼,같은 제품인 피그피그 샀는데 색상도 너무 예쁘고 발림성이나 지속력 모든 면에서 마음에 들었던 틴트라 다른 색상으로 한번 구매해봤는데 이건 너무 별로네여... 누디한 색상으로 살까하다가 또 착색이 너무 안 될 것 같아서 신상인 파파야잼을 구매해본 건데 모니터랑 색상 차이가 좀 많이 심합니다. 모니터상에선 맑고 화사한 코랄빛인데 실제로 바르면 탁하고 칙칙한 코랄 색상이에요 발림성이나 착색력도 같은 제품인데도 불구하고 왜 이렇게 피그피그랑 차이가 큰지 모르겠음.. 피그피그는 바르면 부드럽게 발리면서 입술이 촉촉해 보이는데 얘는 바르면 무슨 기름기 있는 음식 먹은 것처럼 입술이 안 예쁘게 번들거려 보여서 너무 별로예요. 앞서 산 게 마음에 들어서 색상만 다른 걸로 구매해본 건데 후회스러움 그냥 다른 틴트 살걸; 매장에서 색상 꼭 테스트해보고 구매하시길,0,보통이에요,보통이에요,보통이에요,보통이에요
2020.02.15,5점만점에 2점,"건성, 쿨톤, 미백, 주름",,,[옵션] 체리 밤,기대했던거 보다 별로..... 사진상에서 너무 이쁘고 홍보도 열심히 하길래 기대 많이 하고 구매를 해봤는데 색도 별로 안이쁘고.... 광택감도 생각보다 안나와서 많이 실망스럽네요.... 발림성도 좀 얼룩덜룩하게 얹어지고 구매해서 쓰긴 하겠지만 재구매는 없을듯 싶네요,1,다소 아쉬워요,보통이에요,다소 아쉬워요,보통이에요
2025.02.04,5점만점에 2점,,,,[옵션] 24 베어 쥬시 오,흰 기가 너무 많아서 어울리지 않습니다 그래도 색 자체는 예쁘네요 여러 번 덧발라야 색이 올라오는데 색이 어울리지 않아 단독으로 쓰기는 어렵고 베이스용으로는 괜찮은 것 같습니다,0,다소 아쉬워요,보통이에요,아주 만족해요,아주 촉촉해요
2025.01.22,5점만점에 2점,,,,[옵션] 베어 바인,"베어바인 공홈에서보던 연보라아니고 연핑크임
여름추천 나처럼 핑크 보다 보라인 사람은 도망챠!!",0,다소 아쉬워요,지속이 오래돼요,보통이에요,아주 촉촉해요
2024.12.16,5점만점에 2점,,,,[옵션] [단품]23 피치 피치 미,첫 발색은 이쁘나 갈수록 칙칙해지는건 리뉴얼후에도 여전한듯요,0,다소 아쉬워요,보통이에요,보통이에요,보통이에요
2024.12.16,5점만점에 2점,,,,[옵션] [어워즈한정기획] 03 베어 그레이프,첫 발색은 이쁘나 갈수록 칙칙해지는건 리뉴얼후에도 여전한듯요,0,다소 아쉬워요,보통이에요,보통이에요,보통이에요
2024.12.15,5점만점에 2점,,,,[옵션] 21 그레이프 밤,2024년 올리브영 마지막 세일 할때 구입 했습니당 매번 사는 거라 믿고 사용!,0,다소 아쉬워요,예상보다 짧아요,다소 아쉬워요,보통이에요
2024.12.09,5점만점에 1점,,,한달이상사용,[옵션] 10 베어 애프리콧,"내용물은 색상 이쁘고 좋았으나
리뉴얼된 패키지는 팁부분과 뚜껑이 일체형이 아니여서
뚜껑부분이 헛돌면서 안열리네요...",0,보통이에요,지속이 오래돼요,아주 만족해요,아주 촉촉해요
2024.12.02,5점만점에 2점,,,,[옵션] 05 쥬쥬브,"주문하고 나니 올리브영 세일 시작이네요 ㅠㅠ 기획세트도 있고 ㅠㅠ , 아)))) 운빨 없어라. 그래도 이쁘게 바를게요.",0,보통이에요,보통이에요,보통이에요,보통이에요
2024.11.11,5점만점에 2점,,,,[옵션] 21 그레이프 밤,광택감을 기대했는데 광택은 무슨... 글로스한 느낌이 거의 없음 ㅜㅠㅠ 역시 공홈이랑 색상 차이.... 릴바레가 더 나은느낌...막상 입술에 올라가면 그져그럼..,0,다소 아쉬워요,예상보다 짧아요,다소 아쉬워요,매트해요
2024.04.16,5점만점에 2점,,,,[옵션] [재출시] 피치미,"발색샷
1. 피치미
2. 베어에프리콧
3. 코랄리아
걍 분홍색인디요?
원래 피치미 색이랑 다른 것 같은디요?
쿨톤 동생 줄랍니다",1,다소 아쉬워요,보통이에요,보통이에요,아주 촉촉해요
2024.02.29,5점만점에 2점,,,,[옵션] [올리브영단독]포멜로 스킨,"좋 은 데
요플레(?)현상 개쩔고
끼임 개쩔고
개잘지워짐
진짜 색감빼면 다 ㅂㄹ,,,",1,아주 만족해요,예상보다 짧아요,다소 아쉬워요,아주 촉촉해요
2023.12.19,5점만점에 2점,,,,[옵션] [기획] 베어 그레이프,유명해서 기대 많이 했는데 제 입술색이 워낙 붉어 색이 올라오지도 않고 향도 요거트향 나서 조금 역하고.. 입에 잘 껴요.. 단독 보다 다른 플럼 컬러랑 같이 사용하면 예쁩니다.,1,다소 아쉬워요,예상보다 짧아요,보통이에요,보통이에요
2022.12.08,5점만점에 1점,,,,[옵션] 리치코랄,"배송 왔을때 바로 옆에있었는데 상자가.. 완전 찌그러져있고 테이프도 좀 깨져있고 틴트 뚜껑도.. ㅜㅜ 깨졌어왔어여 ㅠㅠ
안 닫여요 ㅠㅠ",2,보통이에요,보통이에요,보통이에요,보통이에요
2025.03.05,5점만점에 2점,,,,[옵션] 09 멀드 피치,2번 톡톡 발랐는데 너무너무 진해서 2번도 너무 양이 많은 것 같아요,0,보통이에요,보통이에요,보통이에요,보통이에요
2025.03.02,5점만점에 2점,,,,[옵션] 27 허니 듀 멜론,"탁해요.. 많이 탁해요..... 뮤트템입니다ㅜㅜㅜ
페일 베스트 라이트 톤인데 손등 발색 하자마자 잘못 구매했음을 깨달았어여ㅜㅜ 뮤트톤 찾으신다면 추천, 라이트 톤이시라면 절대 비추입니다",0,다소 아쉬워요,보통이에요,아주 만족해요,아주 촉촉해요
2025.02.27,5점만점에 1점,"복합성, 겨울쿨톤, 각질, 다크서클",,한달이상사용,[옵션] [어워즈한정기획] 03 베어 그레이프,"유투버 평도 좋고,
동생도 잘 쓰길래
리뉴얼전에 다른 색상사서 써보고
괜찮다싶어
미지근톤, 여뮽 추천템같아
테스트해보고 샀는데
저에겐 그냥 색감없는 립밤바르는 것 같아
몇번 쓰고 빨리 당근에다 싸게 팔았어요🥲",0,다소 아쉬워요,보통이에요,보통이에요,보통이에요
2025.02.26,5점만점에 1점,,,한달이상사용,[옵션] [어워즈한정기획] 23 피치 피치 미,별로에요 베어그레이프랑 고민하다가 이거 샀는데 베어그레이프로 다시 사려고요,0,다소 아쉬워요,보통이에요,보통이에요,아주 촉촉해요
2025.02.19,5점만점에 2점,,,한달이상사용,[옵션] 24 베어 쥬시 오,"봄브인데 색상이 조금 아쉬워요
손이 잘안가요
생각보다 맑고 형광기있는 색상이 아니었어요",0,다소 아쉬워요,보통이에요,보통이에요,보통이에요
2025.02.18,5점만점에 2점,,,,[옵션] [어워즈한정기획] 23 피치 피치 미,다크닝 개오짐 지속력도 딱히...? 괜히삼 돈버림 쥐잡아ㅁ·2ㄱ은듯,0,다소 아쉬워요,예상보다 짧아요,아주 만족해요,보통이에요
2025.02.11,5점만점에 1점,"복합성, 민감성",,한달이상사용,[옵션] 08 핑크 펌킨,"롬앤은 리뉴얼 왜 하셨나요? 광이 없어요
타사 탕후루 틴트에 비해서 지속력도 떨어지고 핑크펌킨 색은 핑크가 아니라 그냥 호박색 펌킨 그자체엡니다
봄웜컬러 절대 아니니 구매하지머세효 ㅜ",0,다소 아쉬워요,예상보다 짧아요,다소 아쉬워요,매트해요
2025.02.07,5점만점에 1점,,,,[옵션] 11 파파야 잼,이거 쓰고 입술 난리 났어요.. 구순염 잘 나시는 분들은 절대 쓰시면 안될 것 같네요,0,보통이에요,보통이에요,아주 만족해요,보통이에요
2025.02.05,5점만점에 2점,,,,[옵션] 21 그레이프 밤,무난하게 자주 바를 수 있는 색이라 좋아요 발림성도 괜찮음.,0,보통이에요,보통이에요,보통이에요,보통이에요
2024.12.11,5점만점에 2점,복합성,,,[옵션] 05 쥬쥬브,"바르고 시간 좀 지나면 입술이 쪼그라드는 듯한 느낌이 들면서 너무 건조해요. 광도 그렇게 뭐 잘 올라오는지도 예쁜지도 모르겠고 착색도 되게 탁하고 어둡게 돼요.
그리고 며칠 바르니까 제 입술에는 뭐가 나서 몇 번 쓰지 못하고 쓰레기통행,,,",0,다소 아쉬워요,보통이에요,다소 아쉬워요,매트해요
2024.12.06,5점만점에 1점,"지성, 웜톤, 미백, 아토피",,,[옵션] 07 체리 밤,"처음 시즌걸 너무 잘 썼어서 리뉴얼 되었길래 구매 해봤는데
한마디로 말하자면 입술 다 뒤집어졌어요^^
다른게 문제인가싶어서 한동안 안쓰고 가라앉았을때 다시 이걸 발라봐도 똑같네요
이유는 모르겠지만 롬엔 정말 오래 잘썼는데 이제 다시는 못쓸거같아요
발림성이나 촉촉하고 이런건 다 이전것과 다를게 없었고 계속 다양한 색상을 내주는게 좋았는데 아쉽네요",4,아주 만족해요,보통이에요,아주 만족해요,아주 촉촉해요
2024.12.03,5점만점에 1점,"트러블성, 여름쿨톤, 트러블",,,[옵션] [어워즈한정기획] 03 베어 그레이프,리뷰 같은 거 잘 안 쓰는데 이건 꼭 쓰고 싶어서 씁니다. 패키지랑 광택 말고는 달라진 거 없다는 말에 샀는데 용량이 달라져있더라고요. 바이럴에 속아서 산 꼴 됐네요. 그리고 바를 때마다 쇠맛인지 쇠 냄새인지가 나서 저는 못 바르겠어요. 예전에도 실망한 적 있어서 안 사려고 했다가 올영세일이라 사봤는데 다시 실망했습니다.,8,보통이에요,예상보다 짧아요,보통이에요,보통이에요
2024.11.19,5점만점에 1점,"복합성, 쿨톤, 모공, 민감성",,,[옵션] 10 베어 애프리콧,하.. 색상이 바뀌어버려서 너무 슬퍼요 원래 분홍분홍하고 밀키하고 형광켜주는 느낌이었는데 무슨 쿨톤색같이 쨍하게 바껴서 넘 싫어요 ㅠㅠ 퓌 브랜드로 갈아타려구요 이거만 10통썼는데 으.. 화장품들 막 리뉴얼되는거 정말 bad 너무 싫어요,7,아주 만족해요,지속이 오래돼요,아주 만족해요,아주 촉촉해요
2024.11.05,5점만점에 2점,"트러블성, 봄웜톤, 블랙헤드, 트러블",,,[옵션] 09 멀드 피치,"09호 멀드 피치
절대 공홈 발색 사진처럼 안 나옴
그냥 핑크색됨 착색이 잘 되는데 잘 되니까 더 핑크색됨
제가 정말 입술색이 없는데도 발색이 안 나옵니다 생입술로 있으면 어느 아프냐는 소리 들을 정도로 핏기가 없는 입술인데도요…

그리고 공홈 입술 발색 사진 믿으면 안 되는 이유!!
같은 사진 색보정해서 올림 ㅋ
애블 브라운이랑 잇 도토리 사진 입술 광택 똑같은거 보이시죠? 롬앤뿐만 아니라 대부분 다 그러더라구요

에휴 전부터 말 많은 건 알고 있었는데 안 써보기도 했고 새로 나왔다길래 산 건데 좀 그러네요 뭐 못 쓸 정도는 아니라 쓰긴 하겠지만

+아 그리고 단점 추가
적색 202호 들어가있어서 어제 하루 5시간 정도밖에 안 썼는데 구순염 올라오려고 하네요 예민하신 분들은 피하세요",3,다소 아쉬워요,보통이에요,보통이에요,보통이에요
2024.10.28,5점만점에 2점,"복합성, 쿨톤, 모공, 미백",,,[옵션] [올리브영단독]베어그레이프,베어그레이프 색상이 매우 잘나간다길래 호기심에 구매해 본 겨쿨브라이트…ㅠㅠ 진짜 이거 바르면 얼굴 묘하게 죽어보여서 괜히 돈 날린 느낌이에요 그렇다고 지속력이 기냐하면 그런 것도 아니고.. 그냥 수시로 덧발라주는 용도로만 쓰지 겨쿨인 제가 메인으로 바르기는 힘든 색상인 것 같습니다…ㅜㅜ,0,다소 아쉬워요,예상보다 짧아요,아주 만족해요,아주 촉촉해요
2024.10.17,5점만점에 2점,"복합성, 웜톤, 각질, 다크서클",,한달이상사용,[옵션] 잇 도토리,"지속력 발색력 다 괜찮아요 그러나 제가 별점을 낮게 준 것은,, 잇도토리가 갈웜에게 잘 어울린다고 해서 샀는데 갈웜뮽인 저는 그저 저세상 사람이 되어버렸답니다.. 왜인지 모르겠네유ㅎㅎ 입술만 쥐잡아먹은 듯이.. 무서운게 딱 좋아에 나올 것 같은 캐릭터로요ㅎ",0,아주 만족해요,보통이에요,아주 만족해요,아주 촉촉해요
2024.06.02,5점만점에 2점,,,,[옵션] [올리브영단독]베어그레이프,"이건 진짜 제가 전부터 사고 싶었던건대 ㅠㅠ
근데 이거 색깔은 진짜 이뻐요!! 누구에게나 잘 어울릴것 같은 색상? 아닐수도 있겠지만 ㅎㅎ 아 근데 약간 지속력이 짧고 요플레 현상이 유독히 다른 립에 비해서 심하고.. 뚜껑으로 세는것도 롬앤 립 자체가 심한것 같애요 ㅠ
솔직히 장점은 색깔이 누구에게나 잘 어울릴것 같다? 이거랑 색 자체가 이쁘다? 이 두가지만장점인것 같아요..
단점이 더 많다는점 .. 요플레 현상는 어쩔수 없지만 뚜껑으로 세는거는 좀 개선해줬으면 좋겠어요 ㅠㅠ",0,아주 만족해요,예상보다 짧아요,보통이에요,아주 촉촉해요
2024.01.22,5점만점에 2점,"민감성, 봄웜톤, 각질, 다크서클",,,[옵션] [올리브영단독]누카다미아,다른 색상에도 리뷰를 남기긴 했지만 ㅜ 광이 매끈 유리알광 아니고 좀 꺠지는 광이고 광이랑 색 모두 텁텁하고 불투명하게 올라오고 색감도 그런 느낌.. 그리고 쌓을수록 텁텁해지고 탁하고 어두워져서 맑은 글로시한 틴트들의 느낌을 못 살려줍니다 ㅜ 그래도 색이 많고 향이 달콤하구 가격이 저렴해서 막쓰기 좋은 틴트입니당 다양한 색 시도하고 싶은데 비싼 틴트 부담될때..?,0,다소 아쉬워요,예상보다 짧아요,아주 만족해요,보통이에요
2024.01.22,5점만점에 2점,"민감성, 봄웜톤, 각질, 다크서클",,,[옵션] [올리브영단독]포멜로 스킨,"확실히 나온지 좀 된 제품이고 색상만 계속 추가하고 있어서 인지 아쉬움이 많아요ㅠ 향은 좋은데 변취가 쉽게 되는 거 같구.. 생각보다 색상이 텁텁하게 올라와요ㅠ 요새 광감 맑고 예쁜 틴트 넘 많은데 그거에 비해 색상도 광감도 텁텁하고 겉도는 느낌이라 좀 아쉬워요 ㅜ 요새는 색은 입술에 붙고 광만 삭 올라가는 느낌인데 그런 느낌은 전혀 없는 편이고,, 광감도 매끈 유리알 느낌 아니고 상페 생각하시면 안되고 깨지는 광입니다ㅜ 지속력 약하구 덧바를수록 탁해지고 어두워져요 ㅠ 색이 많아 고르는 재미가 있고 저렴한 맛에 쓰기는 좋은 딱 그런 느낌인 거 같아요..ㅜ",0,보통이에요,예상보다 짧아요,아주 만족해요,보통이에요
2022.12.19,5점만점에 2점,"건성, 겨울쿨톤, 다크서클, 트러블",,,[옵션] 플럼콕,"색은 아주 예쁩니다 너무 진하지는 않을까 걱정했는데 딱 예쁘게 발색됐어요
그런데 한 번 쓰고 뚜껑을 닫았더니 뚜껑이 부서져 버렸어요..... 너무 색이 예뻐서 잘 샀다고 생각하고 있었는데 바로 뚜껑이 부서져 버려서 닫히지도 않아요.. 유감입니다....
그렇지만 색은 정말 예뻐요 17호 겨쿨딥인데 잘 어울립니다
모두 조심해서 닫으세요...😢",0,아주 만족해요,보통이에요,아주 만족해요,아주 촉촉해요
